,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
42,0.05875099999999998,0.12076699999999983,0.09237233333333318,0.09759899999999971,0.02558625408734578,0,8,346112,all_reduce,8,8
43,0.040480000000000016,0.05939200000000028,0.05256533333333361,0.05782400000000053,0.00856956309012067,0,8,354304,all_reduce,8,8
44,0.05903899999999999,0.08252700000000004,0.06808466666666671,0.0626880000000001,0.010320353493084545,0,8,362496,all_reduce,8,8
45,0.04038400000000002,0.0812460000000001,0.06234566666666668,0.06540699999999992,0.01682170388383877,0,8,370688,all_reduce,8,8
46,0.040192999999999986,0.08022299999999996,0.06021333333333329,0.06022399999999994,0.01634218080782229,0,8,378880,all_reduce,8,8
47,0.05718299999999999,0.0585920000000001,0.058036666666666716,0.05833500000000004,0.0006126838952964298,0,8,387072,all_reduce,8,8
48,0.04835200000000032,0.09164699999999994,0.06616500000000004,0.05849599999999987,0.018488274247929752,0,8,395264,all_reduce,8,8
49,0.05801499999999987,0.09638300000000004,0.0719563333333333,0.061471000000000005,0.0173297916381653,0,8,403456,all_reduce,8,8
50,0.05942200000000002,0.07977599999999985,0.06700733333333332,0.06182400000000007,0.009081906456735128,0,8,411648,all_reduce,8,8
51,0.08313599999999997,0.11878300000000036,0.1052156666666668,0.11372800000000007,0.015748481753983766,0,8,419840,all_reduce,8,8
52,0.04031999999999971,0.10601600000000053,0.06890666666666675,0.060384000000000014,0.027489003732806334,0,8,428032,all_reduce,8,8
53,0.06310300000000006,0.11788700000000017,0.08764733333333348,0.08195200000000023,0.02272515904357013,0,8,436224,all_reduce,8,8
54,0.05958400000000006,0.11641499999999996,0.08145033333333329,0.06835199999999986,0.024981531742914037,0,8,444416,all_reduce,8,8
55,0.040480000000000016,0.062078999999999725,0.0539406666666667,0.05926300000000038,0.009587304950934955,0,8,452608,all_reduce,8,8
56,0.06595100000000002,0.08838300000000004,0.07480433333333335,0.07007899999999995,0.00974834130620295,0,8,460800,all_reduce,8,8
57,0.040703999999999727,0.09235200000000032,0.06468233333333336,0.06099099999999999,0.02124615153125147,0,8,468992,all_reduce,8,8
58,0.04057600000000002,0.08086400000000003,0.05995666666666671,0.058430000000000065,0.016482895565470963,0,8,477184,all_reduce,8,8
59,0.06035200000000009,0.0866239999999998,0.0772263333333333,0.08470299999999997,0.011957700568624656,0,8,485376,all_reduce,8,8
60,0.060927000000000134,0.17884600000000045,0.10958833333333358,0.0889920000000002,0.05029499213197641,0,8,493568,all_reduce,8,8
61,0.04054400000000032,0.06326399999999967,0.05510366666666656,0.061502999999999704,0.01032031008362714,0,8,501760,all_reduce,8,8
62,0.06844800000000009,0.10610999999999968,0.09087899999999997,0.09807900000000018,0.016196430903134065,0,8,509952,all_reduce,8,8
63,0.04239899999999989,0.07952000000000044,0.060991333333333474,0.06105500000000007,0.015154651658447834,0,8,518144,all_reduce,8,8
64,0.08694299999999998,0.1640630000000001,0.13009000000000007,0.13926400000000014,0.03214545387246337,0,8,526336,all_reduce,8,8
65,0.04035200000000009,0.10774299999999949,0.06924733333333326,0.059647000000000165,0.02833739014486349,0,8,534528,all_reduce,8,8
66,0.040447999999999866,0.06383999999999992,0.05477333333333332,0.060032000000000155,0.010248141208152022,0,8,542720,all_reduce,8,8
67,0.044927999999999885,0.08134299999999985,0.062079333333333285,0.0599670000000001,0.01494120745529696,0,8,550912,all_reduce,8,8
68,0.07558300000000008,0.18031899999999995,0.12298566666666662,0.11305499999999984,0.04333105914032357,0,8,559104,all_reduce,8,8
69,0.041054999999999835,0.09369600000000038,0.06518366666666672,0.06079999999999996,0.021712993350117164,0,8,567296,all_reduce,8,8
70,0.06214300000000003,0.10425600000000032,0.07906066666666675,0.0707829999999999,0.01816160815811459,0,8,575488,all_reduce,8,8
71,0.040990999999999986,0.06611200000000009,0.05531666666666668,0.05884699999999998,0.010555049355113866,0,8,583680,all_reduce,8,8
72,0.04144000000000005,0.07107099999999991,0.05870866666666666,0.063615,0.012584464505448277,0,8,591872,all_reduce,8,8
73,0.04095900000000006,0.059488000000000055,0.05276766666666662,0.05785599999999977,0.008376527217303196,0,8,600064,all_reduce,8,8
74,0.06044700000000012,0.06422299999999996,0.062271333333333435,0.062144000000000234,0.0015441727738680475,0,8,608256,all_reduce,8,8
75,0.08310299999999984,0.15007899999999974,0.11694833333333321,0.11766300000000002,0.027347506959298624,0,8,616448,all_reduce,8,8
76,0.07823999999999978,0.125279,0.10303966666666671,0.10560000000000036,0.01928874214549927,0,8,624640,all_reduce,8,8
77,0.059070999999999915,0.09555000000000019,0.07823866666666679,0.08009500000000026,0.014950224977868812,0,8,632832,all_reduce,8,8
78,0.05903999999999997,0.1544319999999998,0.09931699999999986,0.08447899999999982,0.04033222945321349,0,8,641024,all_reduce,8,8
79,0.07062299999999959,0.14175900000000002,0.11508166666666664,0.1328630000000003,0.03164611071767859,0,8,649216,all_reduce,8,8
80,0.04147199999999975,0.0747829999999999,0.053343666666666505,0.04377599999999984,0.01518905009830735,0,8,657408,all_reduce,8,8
81,0.04115199999999959,0.09807899999999972,0.06632499999999968,0.059743999999999686,0.023701659618403707,0,8,665600,all_reduce,8,8
82,0.05836699999999996,0.05951900000000023,0.058793666666666765,0.058495000000000116,0.0005155432948734654,0,8,673792,all_reduce,8,8
83,0.04127999999999975,0.08335899999999992,0.061183333333333235,0.05891100000000006,0.01725366017851162,0,8,681984,all_reduce,8,8
84,0.05824099999999999,0.10841499999999997,0.08180233333333324,0.07875099999999975,0.02059677232534803,0,8,690176,all_reduce,8,8
85,0.06716799999999967,0.09353499999999985,0.07722599999999981,0.07097499999999991,0.011636463466191136,0,8,698368,all_reduce,8,8
86,0.06211100000000033,0.08745499999999994,0.07403600000000006,0.07254199999999991,0.010400436240850519,0,8,706560,all_reduce,8,8
87,0.05443100000000004,0.07753500000000031,0.0633060000000002,0.057952000000000226,0.0101635850302277,0,8,714752,all_reduce,8,8
